start_date,end_date,pollster,sponsor,sample_size,population,party,tracking,text,very,somewhat,not_very,not_at_all,url
5/11/20,5/14/20,Global Strategy Group/GBAO/Navigator Research,,1010,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,45,34,14,7,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.14.20.pdf
5/12/20,5/15/20,Global Strategy Group/GBAO/Navigator Research,,1011,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,48,38,8,6,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.15.20.pdf
5/12/20,5/15/20,Global Strategy Group/GBAO/Navigator Research,,1011,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,35,32,21,12,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.15.20.pdf
5/12/20,5/15/20,Global Strategy Group/GBAO/Navigator Research,,1011,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,46,32,15,7,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.15.20.pdf
5/9/20,5/16/20,Firehouse Strategies/Øptimus,,893,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,28.6,37.6,20.9,12.4,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-18-2020
5/15/20,5/17/20,Change Research,,1424,lv,all,FALSE,"Thinking about the impact of the coronavirus, how serious are your concerns about each of the following? A recession",47,33,18,2,https://www.changeresearch.com/post/states-of-play-battleground-wave-4
5/15/20,5/17/20,Harris Poll,,1961,a,all,FALSE,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,58,30,9,3,https://theharrispoll.com/wp-content/uploads/2020/05/Wave-2-12_tabs.pdf
5/15/20,5/17/20,Morning Consult,,1995,rv,all,FALSE,How concerned are you that the coronavirus will impact the following? U.S. economy,67,23,3,1,https://assets.morningconsult.com/wp-uploads/2020/05/19123311/200550_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
5/15/20,5/17/20,Change Research,,1424,lv,all,FALSE,"Thinking about the impact of the coronavirus, how serious are your concerns about each of the following? Me or a family member getting sick",48,22,20,9,https://www.changeresearch.com/post/states-of-play-battleground-wave-4
5/15/20,5/17/20,YouGov,Huffington Post,1000,a,all,FALSE,How concerned are you that you or someone in your family will contract the coronavirus?,34,40,16,7,https://big.assets.huffingtonpost.com/athena/files/2020/05/22/5ec83680c5b600109ea0d27d.pdf
5/15/20,5/17/20,Léger,Association for Canadian Studies,1001,a,all,FALSE,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,27,34,20,15,https://leger360.com/wp-content/uploads/2020/05/Leger-National-Weekly-Pandemic-Tracker-May-19-2020.pdf
5/11/20,5/17/20,Gallup,,4117,a,all,FALSE,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",10,41,34,16,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
5/15/20,5/17/20,Léger,Association for Canadian Studies,1001,a,all,FALSE,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,29,36,18,12,https://leger360.com/wp-content/uploads/2020/05/Leger-National-Weekly-Pandemic-Tracker-May-19-2020.pdf
5/15/20,5/18/20,Global Strategy Group/GBAO/Navigator Research,,1011,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,44,45,8,3,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigating-Coronavirus-Tracking-Topline-F05.19.20.pdf
5/15/20,5/18/20,Ipsos (online),Axios,1009,a,all,FALSE,"How concerned are you, if at all, with the following? The U.S. economy collapsing during the coronavirus outbreak",62,28,7,3,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-axios-wave-10.pdf
5/14/20,5/18/20,AP-NORC,,1056,a,all,FALSE,How worried are you about you or someone in your family being infected with … The coronavirus,42,31,18,7,http://www.apnorc.org/projects/Documents/may_reopen_topline_5_20.pdf
5/14/20,5/18/20,Quinnipiac,,1323,rv,all,FALSE,"How concerned are you that you or someone you know will be infected with the coronavirus: very concerned, somewhat concerned, not so concerned, or not concerned at all?",45,32,15,8,https://poll.qu.edu/national/release-detail?ReleaseID=3661
5/15/20,5/18/20,Global Strategy Group/GBAO/Navigator Research,,1011,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,28,35,26,10,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigating-Coronavirus-Tracking-Topline-F05.19.20.pdf
5/15/20,5/18/20,Global Strategy Group/GBAO/Navigator Research,,1011,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,41,35,17,7,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigating-Coronavirus-Tracking-Topline-F05.19.20.pdf
5/17/20,5/19/20,YouGov,Economist,1500,a,all,FALSE,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",21,41,25,13,https://docs.cdn.yougov.com/q0t43bjops/econTabReport.pdf
5/12/20,5/19/20,Firehouse Strategies/Øptimus,,912,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,28.5,38.5,22.2,10.5,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-21-2020
5/19/20,5/19/20,Data for Progress,,934,a,all,FALSE,How worried are you personally about experiencing coronavirus (COVID-19)?,29.98,38.49,20.17,10.46,https://doi.org/10.7910/DVN/XJLZIN
5/18/20,5/20/20,Echelon Insights,,1000,lv,all,FALSE,How personally concerned are you about the chances of you or someone in your family becoming infected with the coronavirus?,45,32,21,2,https://echeloninsights.com/in-the-news/september-omnibus-covid/
5/17/20,5/20/20,Fox News,,1207,rv,all,FALSE,How concerned are you personally about catching coronavirus?,35,36,18,10,https://static.foxnews.com/foxnews.com/content/uploads/2020/05/Fox_May-17-20-2020_Complete_National_Topline_May-21-Release.pdf
5/20/20,5/21/20,Ipsos (online),ABC News,733,a,all,FALSE,How concerned are you that you or someone you know will be infected with the coronavirus?,36,42,15,7,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-abc-coronavirus-wave-10.pdf
5/16/20,5/23/20,Firehouse Strategies/Øptimus,,911,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,27.6,37.4,24.8,9.7,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-25-2020
5/22/20,5/24/20,YouGov,Huffington Post,1000,a,all,FALSE,How concerned are you that you or someone in your family will contract the coronavirus?,32,34,21,9,https://docs.cdn.yougov.com/ld11fmv27h/tabs_HP_Coronavirus_20200522.pdf
5/18/20,5/24/20,Gallup,,3892,a,all,FALSE,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",9,43,34,14,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
5/21/20,5/25/20,Global Strategy Group/GBAO/Navigator Research,,1012,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,47,40,9,4,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigating-Coronavirus-Tracking-Topline-F05.26.20.pdf
5/21/20,5/25/20,Morning Consult,,2200,a,all,FALSE,How concerned are you that the coronavirus will impact the following? U.S. economy,62,25,3,3,https://assets.morningconsult.com/wp-uploads/2020/05/26135319/200572_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
5/22/20,5/25/20,Léger,Association for Canadian Studies,1005,a,all,FALSE,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,26,37,19,16,https://leger360.com/wp-content/uploads/2020/05/Leger-National-weekly-pandemic-tracker-May-25-2020.pdf
5/21/20,5/25/20,Global Strategy Group/GBAO/Navigator Research,,1012,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,30,36,25,9,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigating-Coronavirus-Tracking-Topline-F05.26.20.pdf
5/22/20,5/25/20,Léger,Association for Canadian Studies,1005,a,all,FALSE,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,31,37,15,15,https://leger360.com/wp-content/uploads/2020/05/Leger-National-weekly-pandemic-tracker-May-25-2020.pdf
5/21/20,5/25/20,Global Strategy Group/GBAO/Navigator Research,,1012,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,44,35,15,6,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigating-Coronavirus-Tracking-Topline-F05.26.20.pdf
5/19/20,5/26/20,Firehouse Strategies/Øptimus,,901,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,26.5,37,25.5,10.2,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-28-2020
5/26/20,5/26/20,Data for Progress,,833,a,all,FALSE,How worried are you personally about experiencing coronavirus (COVID-19)?,34.82,36.24,19.17,9.48,https://docs.google.com/spreadsheets/d/1m82bllf9dvqaktcX8vRc9QLar8zdjykJrf84NkfIft8/edit
5/23/20,5/26/20,YouGov,Economist,1500,a,all,FALSE,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",24,40,25,11,https://docs.cdn.yougov.com/5fsvmrvvhh/econTabReport.pdf
5/21/20,5/27/20,TargetSmart,,1200,rv,all,FALSE,"And thinking now about the coronavirus outbreak, how worried are you that you or someone in your family will contract the coronavirus - very worried, somewhat worried, not too worried, or not worried at all?",26,38,22,13,https://insights.targetsmart.com/Analysis/covid_national_survey_may_2020/tsmart_TS_COVID_2_banner_book.pdf
5/27/20,5/28/20,Harris Poll,,1996,a,all,FALSE,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,54,33,9,4,https://theharrispoll.com/wp-content/uploads/2020/06/Wave-14.pdf
5/25/20,5/28/20,ABC,,1001,a,all,FALSE,"How do you feel about the possibility that you or someone in your immediate family might catch the coronavirus – very worried, somewhat worried, not too worried, or not worried at all?",30,33,22,13,https://www.washingtonpost.com/context/may-25-28-2020-washington-post-abc-news-poll/bb30c35e-797e-4b5c-91fc-1a1cdfbe85cc/
5/23/20,5/30/20,Øptimus,,908,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,24.6,36.3,27.4,10.7,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-01-2020
5/29/20,5/31/20,Change Research,,1457,lv,all,FALSE,"Thinking about the impact of the coronavirus, how serious are your concerns about each of the following? A recession",42,37,18,4,https://www.changeresearch.com/post/states-of-play-battleground-wave-6
5/29/20,5/31/20,Harris Poll,,1965,a,all,FALSE,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,55,33,8,3,https://theharrispoll.com/wp-content/uploads/2020/06/Wave-14.pdf
5/29/20,5/31/20,YouGov,Huffington Post,1000,a,all,FALSE,How concerned are you that you or someone in your family will contract the coronavirus?,29,36,21,10,https://docs.cdn.yougov.com/2gy7be8emb/tabs_HP_Coronavirus_20200529.pdf
5/29/20,5/31/20,Léger,Association for Canadian Studies,1002,a,all,FALSE,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,25,33,21,18,https://leger360.com/wp-content/uploads/2020/06/Leger-National-Weekly-Pandemic-Tracker-June-1-2020.pdf
5/25/20,5/31/20,Gallup,,3916,a,all,FALSE,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",9,38,36,16,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
5/29/20,5/31/20,Léger,Association for Canadian Studies,1002,a,all,FALSE,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,26,36,19,16,https://leger360.com/wp-content/uploads/2020/06/Leger-National-Weekly-Pandemic-Tracker-June-1-2020.pdf
5/29/20,6/1/20,Ipsos (online),Axios,1033,a,all,FALSE,"How concerned are you, if at all, with the following? The U.S. economy collapsing during the coronavirus outbreak",54,31,8,4,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/topline-axios-wave-11.pdf
5/29/20,6/1/20,Morning Consult,,2200,a,all,FALSE,How concerned are you that the coronavirus will impact the following? U.S. economy,61,27,3,2,https://assets.morningconsult.com/wp-uploads/2020/06/03113851/2005110_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
5/28/20,6/1/20,Global Strategy Group/GBAO/Navigator Research,,1007,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,46,38,12,4,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Tracking-Topline-F06.02.20.pdf
5/29/20,6/1/20,YouGov,CBS News,2071,a,all,FALSE,"Are you concerned, or not concerned, about yourself personally or a close family member getting the coronavirus?",30,39,19,11,https://drive.google.com/file/d/1ypj11mR3myQIudjo1R9Cv--lS4P2Mpq3/view
5/28/20,6/1/20,Global Strategy Group/GBAO/Navigator Research,,1007,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,28,31,28,12,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Tracking-Topline-F06.02.20.pdf
5/28/20,6/1/20,Global Strategy Group/GBAO/Navigator Research,,1007,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,38,34,21,7,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Tracking-Topline-F06.02.20.pdf
5/28/20,6/1/20,Monmouth U.,,807,a,all,FALSE,"How concerned are you about someone in your family becoming seriously ill from the coronavirus outbreak – very concerned, somewhat concerned, not too concerned, or not at all concerned?",37,32,14,16,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_061520.pdf/
5/28/20,6/2/20,NBC/Wall Street Journal,,1000,rv,all,FALSE,"How do you feel about the possibility that you or someone in your immediate family might catch the coronavirus -- very worried, somewhat worried, not too worried or not worried at all?",25,38,24,11,https://assets.documentcloud.org/documents/6938425/200266-NBCWSJ-June-Poll.pdf
5/26/20,6/2/20,Øptimus,,907,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,22.8,39.2,24.9,12.2,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-04-2020
5/31/20,6/2/20,YouGov,Economist,1500,a,all,FALSE,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",20,38,28,13,https://docs.cdn.yougov.com/c00sty9kik/econTabReport.pdf
6/1/20,6/3/20,Civiqs,Daily Kos,1327,a,all,FALSE,"How worried are you that you, personally, will become sick with the coronavirus?",14,37,20,29,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_06_z972k3.pdf
5/21/20,6/5/20,NORC,American Enterprise Institute,3404,a,all,FALSE,"How worried, if at all, are you about the possibility that you or someone in your household might contract the coronavirus (covid-19)?",22,38,28,12,https://www.aei.org/wp-content/uploads/2020/06/AEI-COVID-19-and-American-Life-Survey-Topline.pdf
5/30/20,6/6/20,Øptimus,,889,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,23.7,37.6,23.9,14.3,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-08-2020
6/5/20,6/7/20,Morning Consult,,2200,a,all,FALSE,How concerned are you that the coronavirus will impact the following? U.S. economy,56,29,6,2,https://assets.morningconsult.com/wp-uploads/2020/06/08131854/200617_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
6/5/20,6/7/20,YouGov,Huffington Post,1000,a,all,FALSE,How concerned are you that you or someone in your family will contract the coronavirus?,26,36,23,11,https://docs.cdn.yougov.com/4x2nsulvy0/tabs_HP_Coronavirus_20200605.pdf
6/5/20,6/7/20,Léger,Association for Canadian Studies,1001,a,all,FALSE,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,23,33,22,18,https://leger360.com/wp-content/uploads/2020/06/Leger-National-Weekly-Pandemic-Tracker-June-8th-2020.pdf
6/1/20,6/7/20,Gallup,,4000,a,all,FALSE,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",8,39,35,18,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
6/5/20,6/7/20,Léger,Association for Canadian Studies,1001,a,all,FALSE,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,24,36,19,17,https://leger360.com/wp-content/uploads/2020/06/Leger-National-Weekly-Pandemic-Tracker-June-8th-2020.pdf
6/6/20,6/8/20,Harris Poll,,1969,a,all,FALSE,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,51,34,11,4,https://theharrispoll.com/wp-content/uploads/2020/06/Wave-15-Data-Tabs.pdf
6/5/20,6/8/20,Ipsos (online),Axios,1006,a,all,FALSE,"How concerned are you, if at all, with the following? The U.S. economy collapsing during the coronavirus outbreak",48,33,11,7,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/topline-axios-wave-12.pdf
6/4/20,6/8/20,Global Strategy Group/GBAO/Navigator Research,,1608,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,40,41,15,4,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.11.20.pdf
6/4/20,6/8/20,Global Strategy Group/GBAO/Navigator Research,,1608,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,26,33,25,16,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.11.20.pdf
6/4/20,6/8/20,Global Strategy Group/GBAO/Navigator Research,,1608,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,37,34,20,10,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.11.20.pdf
6/2/20,6/9/20,Øptimus,,852,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,26.5,34.9,24,14.3,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-11-2020
6/9/20,6/9/20,Data for Progress,,836,a,all,FALSE,How worried are you personally about experiencing coronavirus (COVID-19)?,24.83,38.51,22.47,13.59,https://docs.google.com/spreadsheets/d/1Ulb7_xHlxGXMc9CFALO64lP5Tow0Qsh6ENzKySO9fnc/edit
6/7/20,6/9/20,YouGov,Economist,1500,a,all,FALSE,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",20,38,28,14,https://docs.cdn.yougov.com/ngcg634q9k/econTabReport.pdf
6/10/20,6/11/20,Ipsos (online),ABC News,686,a,all,FALSE,How concerned are you that you or someone you know will be infected with the coronavirus?,28,41,23,8,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/topline-abc-coronavirus-wave-12.pdf
6/6/20,6/13/20,Øptimus,,899,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,26,37.8,22.4,12.3,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-15-2020
6/12/20,6/14/20,Morning Consult,,2200,a,all,FALSE,How concerned are you that the coronavirus will impact the following? U.S. economy,58,27,4,3,https://assets.morningconsult.com/wp-uploads/2020/06/15150404/200652_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
6/12/20,6/14/20,YouGov,Huffington Post,1000,a,all,FALSE,How concerned are you that you or someone in your family will contract the coronavirus?,29,37,19,11,https://docs.cdn.yougov.com/4xyjgiwnim/tabs_HP_Coronavirus_20200612.pdf
6/12/20,6/14/20,Léger,Association for Canadian Studies,1004,a,all,FALSE,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,26,34,19,17,https://leger360.com/wp-content/uploads/2020/06/Leger-National-Weekly-Pandemic-Tracker-June-15-2020.pdf
6/8/20,6/14/20,Gallup,,3624,a,all,FALSE,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",9,40,34,18,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
6/12/20,6/15/20,Ipsos (online),Axios,1022,a,all,FALSE,"How concerned are you, if at all, with the following? The U.S. economy collapsing during the coronavirus outbreak",54,33,10,3,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/topline-axios-poll-w13.pdf
6/11/20,6/15/20,Global Strategy Group/GBAO/Navigator Research,,1009,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,44,39,11,6,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.18.20.pdf
6/11/20,6/15/20,AP-NORC,,1310,a,all,FALSE,How worried are you about you or someone in your family being infected with … The coronavirus,32,36,22,9,http://apnorc.org/PDFs/AP-NORC%20June%202020/Topline_covid.pdf
6/11/20,6/15/20,Quinnipiac,,1332,rv,all,FALSE,"How concerned are you that you or someone you know will be infected with the coronavirus: very concerned, somewhat concerned, not so concerned, or not concerned at all?",36,33,15,16,https://poll.qu.edu/national/release-detail?ReleaseID=3664
6/11/20,6/15/20,Global Strategy Group/GBAO/Navigator Research,,1009,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,30,30,26,14,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.18.20.pdf
6/11/20,6/15/20,Global Strategy Group/GBAO/Navigator Research,,1009,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,39,33,18,10,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.18.20.pdf
6/13/20,6/16/20,Harris Poll,,1963,a,all,FALSE,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,49,35,10,5,https://theharrispoll.com/wp-content/uploads/2020/06/Wave-16_tabs_Banner-1.pdf
6/12/20,6/16/20,Echelon Insights,,1000,rv,all,FALSE,How personally concerned are you about the chances of you or someone in your family becoming infected with the coronavirus?,46,27,27,1,https://echeloninsights.com/in-the-news/september-omnibus-covid/
6/9/20,6/16/20,Øptimus,,859,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,23.9,35.8,23.6,12.5,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-18-2020
6/14/20,6/16/20,YouGov,Economist,1500,a,all,FALSE,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",21,38,28,13,https://docs.cdn.yougov.com/vgqowgynze/econTabReport.pdf
6/18/20,6/20/20,Harris Poll,,1962,a,all,FALSE,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,52,35,10,3,https://theharrispoll.com/wp-content/uploads/2020/06/Wave-17_Tabs_Banner-3.pdf
6/18/20,6/21/20,Morning Consult,,1995,rv,all,FALSE,How concerned are you that the coronavirus will impact the following? U.S. economy,60,27,4,3,https://assets.morningconsult.com/wp-uploads/2020/07/14101853/200674_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
6/19/20,6/21/20,Léger,Association for Canadian Studies,1002,a,all,FALSE,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,23,35,21,17,https://leger360.com/wp-content/uploads/2020/06/Leger-National-weekly-pandemic-tracker-june-22nd-2020-1.pdf
6/15/20,6/21/20,Gallup,,3803,a,all,FALSE,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",9,39,35,18,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
6/19/20,6/22/20,Ipsos (online),Axios,1023,a,all,FALSE,"How concerned are you, if at all, with the following? The U.S. economy collapsing during the coronavirus outbreak",52,33,9,3,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/topline-axios-poll-wave-14.pdf
6/18/20,6/22/20,Global Strategy Group/GBAO/Navigator Research,,1313,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,43,40,13,4,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.24.20.pdf
6/19/20,6/22/20,YouGov,Huffington Post,1000,a,all,FALSE,How concerned are you that you or someone in your family will contract the coronavirus?,31,38,18,10,https://docs.cdn.yougov.com/mksvh1nepl/tabs_HP_Coronavirus_20200619.pdf
6/18/20,6/22/20,Global Strategy Group/GBAO/Navigator Research,,1313,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,28,30,27,15,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.24.20.pdf
6/18/20,6/22/20,Global Strategy Group/GBAO/Navigator Research,,1313,rv,all,FALSE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,37,32,21,9,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.24.20.pdf
6/23/20,6/23/20,Data for Progress,,855,a,all,FALSE,How worried are you personally about experiencing coronavirus (COVID-19)?,28.75,39.18,18.94,12.75,https://docs.google.com/spreadsheets/d/1jqgTFa89Ef_7Nx_s5CqGj_aYciJkukoSnihIjoU8r4I/edit
6/21/20,6/23/20,YouGov,Economist,1500,a,all,FALSE,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",22,38,27,13,https://docs.cdn.yougov.com/cjd35jrh5o/econTabReport.pdf
6/24/20,6/25/20,Ipsos (online),ABC News,579,a,all,FALSE,How concerned are you that you or someone you know will be infected with the coronavirus?,34,43,19,5,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/topline-abc_ipsos-poll-june-25-2020-trend.pdf
6/23/20,6/26/20,YouGov,CBS News,2009,a,all,FALSE,"Are you concerned, or not concerned, about yourself personally or a close family member getting the coronavirus?",34,37,17,11,https://drive.google.com/file/d/1l0XruPxbVV8mBoT0mpmeLk4AmbnkIGeH/view
6/23/20,6/27/20,Øptimus,,999,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,23.1,39.3,21.8,13.8,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-29-2020
6/26/20,6/28/20,Léger,Association for Canadian Studies,1005,a,all,FALSE,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,26,35,21,16,https://leger360.com/wp-content/uploads/2020/06/Legers-Weekly-Survey-June-29-2020.pdf
6/22/20,6/28/20,Gallup,,3454,a,all,FALSE,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",12,44,30,15,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
